time,alt,apogee,ax,ay,az,vx,vy,vz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.212179,1.6702223,0.7477359,0.0,0.0,0.0
0.0,0.0,0.0,4.212179,1.6702223,0.7477359,0.0,0.0,0.0
0.0,0.0,0.0,4.212179,1.6702223,0.7477359,0.0,0.0,0.0
0.0,0.0,0.0,3.6469035,0.6881664,0.25555798,0.0,0.0,0.0
0.0,0.0,0.0,3.6469035,0.6881664,0.25555798,0.0,0.0,0.0
0.0,0.0,0.0,3.6469035,0.6881664,0.25555798,0.0,0.0,0.0
0.0,0.0,0.0,3.6469035,0.6881664,0.25555798,0.0,0.0,0.0
0.0,0.0,0.0,2.6718457,0.020250896,-0.5064116,0.0,0.0,0.0
0.0,0.0,0.0,2.6718457,0.020250896,-0.5064116,0.0,0.0,0.0
0.0,0.0,0.0,2.6718457,0.020250896,-0.5064116,0.0,0.0,0.0
0.0,0.0,0.0,2.6562057,1.3026323,-0.96892077,0.0,0.0,0.0
0.0,0.0,0.0,2.6562057,1.3026323,-0.96892077,0.0,0.0,0.0
0.0,0.0,0.0,2.6562057,1.3026323,-0.96892077,0.0,0.0,0.0
0.0,0.0,0.0,1.9436876,-0.60342985,-0.8229428,0.0,0.0,0.0
0.0,0.0,0.0,1.9436876,-0.60342985,-0.8229428,0.0,0.0,0.0
0.0,0.0,0.0,1.9436876,-0.60342985,-0.8229428,0.0,0.0,0.0
0.0,0.0,0.0,1.7236598,-0.9024607,-0.122300185,0.0,0.0,0.0
0.0,0.0,0.0,1.7236598,-0.9024607,-0.122300185,0.0,0.0,0.0
0.0,0.0,0.0,1.7236598,-0.9024607,-0.122300185,0.0,0.0,0.0
0.0,0.0,0.0,1.4495785,-0.7549856,-0.13616566,0.0,0.0,0.0
0.0,0.0,0.0,1.4495785,-0.7549856,-0.13616566,0.0,0.0,0.0
0.0,0.0,0.0,1.4495785,-0.7549856,-0.13616566,0.0,0.0,0.0
0.0,0.0,0.0,1.4665077,0.108905666,-0.47273067,0.0,0.0,0.0
0.0,0.0,0.0,1.4665077,0.108905666,-0.47273067,0.0,0.0,0.0
0.0,0.0,0.0,1.4665077,0.108905666,-0.47273067,0.0,0.0,0.0
0.0,0.0,0.0,1.6987062,0.74650985,0.6286048,0.0,0.0,0.0
0.0,0.0,0.0,1.6987062,0.74650985,0.6286048,0.0,0.0,0.0
0.0,0.0,0.0,1.6987062,0.74650985,0.6286048,0.0,0.0,0.0
0.0,0.0,0.0,1.3028375,0.17041886,0.30851838,0.0,0.0,0.0
0.0,0.0,0.0,1.3028375,0.17041886,0.30851838,0.0,0.0,0.0
0.0,0.0,0.0,1.3028375,0.17041886,0.30851838,0.0,0.0,0.0
0.0,0.0,0.0,0.32743177,0.09612658,-0.20205979,0.0,0.0,0.0
0.0,0.0,0.0,0.32743177,0.09612658,-0.20205979,0.0,0.0,0.0
0.0,0.0,0.0,0.32743177,0.09612658,-0.20205979,0.0,0.0,0.0
0.0,0.0,0.0,0.88809454,0.7563438,0.124422036,0.0,0.0,0.0
0.0,0.0,0.0,0.88809454,0.7563438,0.124422036,0.0,0.0,0.0
0.0,0.0,0.0,0.88809454,0.7563438,0.124422036,0.0,0.0,0.0
0.0,0.0,0.0,0.88809454,0.7563438,0.124422036,0.0,0.0,0.0
0.0,0.0,0.0,0.39242107,0.10938706,-0.7600346,0.0,0.0,0.0
0.0,0.0,0.0,0.39242107,0.10938706,-0.7600346,0.0,0.0,0.0
0.0,0.0,0.0,0.39242107,0.10938706,-0.7600346,0.0,0.0,0.0
0.0,0.0,0.0,0.5074243,0.33985174,0.32380578,0.0,0.0,0.0
0.0,0.0,0.0,0.5074243,0.33985174,0.32380578,0.0,0.0,0.0
0.0,0.0,0.0,0.5074243,0.33985174,0.32380578,0.0,0.0,0.0
0.0,0.0,0.0,0.10346272,0.29991567,-0.9679976,0.0,0.0,0.0
0.0,0.0,0.0,0.10346272,0.29991567,-0.9679976,0.0,0.0,0.0
0.0,0.0,0.0,0.10346272,0.29991567,-0.9679976,0.0,0.0,0.0
0.0,0.0,0.0,0.34662306,0.22370555,-0.010899582,0.0,0.0,0.0
0.0,0.0,0.0,0.34662306,0.22370555,-0.010899582,0.0,0.0,0.0
0.0,0.0,0.0,0.34662306,0.22370555,-0.010899582,0.0,0.0,0.0
0.0,0.0,0.0,0.20581037,0.08951724,0.11447235,0.0,0.0,0.0
0.0,0.0,0.0,0.20581037,0.08951724,0.11447235,0.0,0.0,0.0
0.0,0.0,0.0,0.20581037,0.08951724,0.11447235,0.0,0.0,0.0
0.0,0.0,0.0,-0.09148235,0.513143,0.058228455,0.0,0.0,0.0
0.0,0.0,0.0,-0.09148235,0.513143,0.058228455,0.0,0.0,0.0
0.0,0.0,0.0,-0.09148235,0.513143,0.058228455,0.0,0.0,0.0
0.0,0.0,0.0,-0.6033211,0.96517485,-0.32037356,0.0,0.0,0.0
0.0,0.0,0.0,-0.6033211,0.96517485,-0.32037356,0.0,0.0,0.0
0.0,0.0,0.0,-0.6033211,0.96517485,-0.32037356,0.0,0.0,0.0
0.0,0.0,0.0,-0.79549235,0.5542203,-0.13206677,0.0,0.0,0.0
0.0,0.0,0.0,-0.79549235,0.5542203,-0.13206677,0.0,0.0,0.0
0.0,0.0,0.0,-0.79549235,0.5542203,-0.13206677,0.0,0.0,0.0
0.0,0.0,0.0,-1.2736752,0.8932001,-0.4260588,0.0,0.0,0.0
0.0,0.0,0.0,-1.2736752,0.8932001,-0.4260588,0.0,0.0,0.0
0.0,0.0,0.0,-1.2736752,0.8932001,-0.4260588,0.0,0.0,0.0
0.0,0.0,0.0,-1.3472857,0.911716,-0.551982,0.0,0.0,0.0
0.0,0.0,0.0,-1.3472857,0.911716,-0.551982,0.0,0.0,0.0
0.0,0.0,0.0,-1.3472857,0.911716,-0.551982,0.0,0.0,0.0
0.0,0.0,0.0,-0.92464757,0.25083882,-0.96597964,0.0,0.0,0.0
0.0,0.0,0.0,-0.92464757,0.25083882,-0.96597964,0.0,0.0,0.0
0.0,0.0,0.0,-0.92464757,0.25083882,-0.96597964,0.0,0.0,0.0
0.0,0.0,0.0,-0.92464757,0.25083882,-0.96597964,0.0,0.0,0.0
0.0,0.0,0.0,-1.4771924,0.7199343,-0.29430488,0.0,0.0,0.0
0.0,0.0,0.0,-1.4771924,0.7199343,-0.29430488,0.0,0.0,0.0
0.0,0.0,0.0,-1.4771924,0.7199343,-0.29430488,0.0,0.0,0.0
0.0,0.0,0.0,-1.8664918,1.327586,0.54383177,0.0,0.0,0.0
0.0,0.0,0.0,-1.8664918,1.327586,0.54383177,0.0,0.0,0.0
0.0,0.0,0.0,-1.8664918,1.327586,0.54383177,0.0,0.0,0.0
0.0,0.0,0.0,-1.8284528,0.39926717,-0.26933673,0.0,0.0,0.0
0.0,0.0,0.0,-1.8284528,0.39926717,-0.26933673,0.0,0.0,0.0
0.0,0.0,0.0,-1.8284528,0.39926717,-0.26933673,0.0,0.0,0.0
0.0,0.0,0.0,-2.202038,0.59956,0.22455402,0.0,0.0,0.0
0.0,0.0,0.0,-2.202038,0.59956,0.22455402,0.0,0.0,0.0
0.0,0.0,0.0,-2.202038,0.59956,0.22455402,0.0,0.0,0.0
0.0,0.0,0.0,-0.8554975,1.8178457,-1.4369736,0.0,0.0,0.0
0.0,0.0,0.0,-0.8554975,1.8178457,-1.4369736,0.0,0.0,0.0
0.0,0.0,0.0,-0.8554975,1.8178457,-1.4369736,0.0,0.0,0.0
0.0,0.0,0.0,-2.3526468,1.375203,-0.080122985,0.0,0.0,0.0
0.0,0.0,0.0,-2.3526468,1.375203,-0.080122985,0.0,0.0,0.0
0.0,0.0,0.0,-2.3526468,1.375203,-0.080122985,0.0,0.0,0.0
0.0,0.0,0.0,-2.9015558,1.3249686,-0.30646518,0.0,0.0,0.0
0.0,0.0,0.0,-2.9015558,1.3249686,-0.30646518,0.0,0.0,0.0
0.0,0.0,0.0,-2.9015558,1.3249686,-0.30646518,0.0,0.0,0.0
0.0,0.0,0.0,-2.9015558,1.3249686,-0.30646518,0.0,0.0,0.0
0.0,0.0,0.0,-2.2977967,1.44113,-0.49571136,0.0,0.0,0.0
0.0,0.0,0.0,-2.2977967,1.44113,-0.49571136,0.0,0.0,0.0
0.0,0.0,0.0,-2.2977967,1.44113,-0.49571136,0.0,0.0,0.0
0.0,0.0,0.0,-2.483972,1.9683018,-0.6166583,0.0,0.0,0.0
0.0,0.0,0.0,-2.483972,1.9683018,-0.6166583,0.0,0.0,0.0
0.0,0.0,0.0,-2.483972,1.9683018,-0.6166583,0.0,0.0,0.0
0.0,0.0,0.0,-3.1225047,1.7654217,-0.9426032,0.0,0.0,0.0
0.0,0.0,0.0,-3.1225047,1.7654217,-0.9426032,0.0,0.0,0.0
0.0,0.0,0.0,-3.1225047,1.7654217,-0.9426032,0.0,0.0,0.0
0.0,0.0,0.0,-2.63783,1.3270844,-0.39758876,0.0,0.0,0.0
0.0,0.0,0.0,-2.63783,1.3270844,-0.39758876,0.0,0.0,0.0
0.0,0.0,0.0,-2.63783,1.3270844,-0.39758876,0.0,0.0,0.0
0.0,0.0,0.0,-2.63242,2.317958,-1.284749,0.0,0.0,0.0
0.0,0.0,0.0,-2.63242,2.317958,-1.284749,0.0,0.0,0.0
0.0,0.0,0.0,-2.63242,2.317958,-1.284749,0.0,0.0,0.0
0.0,0.0,0.0,-3.1626132,1.717794,-0.254818,0.0,0.0,0.0
0.0,0.0,0.0,-3.1626132,1.717794,-0.254818,0.0,0.0,0.0
0.0,0.0,0.0,-3.1626132,1.717794,-0.254818,0.0,0.0,0.0
0.0,0.0,0.0,-3.9119136,2.895095,-0.3021498,0.0,0.0,0.0
0.0,0.0,0.0,-3.9119136,2.895095,-0.3021498,0.0,0.0,0.0
0.0,0.0,0.0,-3.9119136,2.895095,-0.3021498,0.0,0.0,0.0
0.0,0.0,0.0,-3.2285757,1.4850391,-1.4997864,0.0,0.0,0.0
0.0,0.0,0.0,-3.2285757,1.4850391,-1.4997864,0.0,0.0,0.0
0.0,0.0,0.0,-3.2285757,1.4850391,-1.4997864,0.0,0.0,0.0
0.0,0.0,0.0,-3.2285757,1.4850391,-1.4997864,0.0,0.0,0.0
0.0,0.0,0.0,-3.264765,4.08983,-0.868928,0.0,0.0,0.0
0.0,0.0,0.0,-3.264765,4.08983,-0.868928,0.0,0.0,0.0
0.0,0.0,0.0,-3.264765,4.08983,-0.868928,0.0,0.0,0.0
0.0,0.0,0.0,-2.7703679,1.7988292,-0.9467526,0.0,0.0,0.0
0.0,0.0,0.0,-2.7703679,1.7988292,-0.9467526,0.0,0.0,0.0
0.0,0.0,0.0,-2.7703679,1.7988292,-0.9467526,0.0,0.0,0.0
0.0,0.0,0.0,-0.46464851,1.3558595,-0.02914337,0.0,0.0,0.0
0.0,0.0,0.0,-0.46464851,1.3558595,-0.02914337,0.0,0.0,0.0
0.0,0.0,0.0,-0.46464851,1.3558595,-0.02914337,0.0,0.0,0.0
0.0,0.0,0.0,-1.1250764,2.362494,0.9808063,0.0,0.0,0.0
0.0,0.0,0.0,-1.1250764,2.362494,0.9808063,0.0,0.0,0.0
0.0,0.0,0.0,-1.1250764,2.362494,0.9808063,0.0,0.0,0.0
0.0,0.0,0.0,-3.0238478,2.6717105,-0.34705546,0.0,0.0,0.0
0.0,0.0,0.0,-3.0238478,2.6717105,-0.34705546,0.0,0.0,0.0
0.0,0.0,0.0,-3.0238478,2.6717105,-0.34705546,0.0,0.0,0.0
0.0,0.0,0.0,-3.1812544,1.8279927,-1.7706413,0.0,0.0,0.0
0.0,0.0,0.0,-3.1812544,1.8279927,-1.7706413,0.0,0.0,0.0
